"Id","SalePrice"
1461,119245.06030622
1462,166763.657703498
1463,186920.508203075
1464,200243.276166746
1465,187344.317287809
1466,172949.191622737
1467,176881.207955505
1468,166100.713570228
1469,187407.74812116
1470,123173.468787936
1471,193430.195132598
1472,99100.6428822759
1473,99126.7659751073
1474,145151.788114756
1475,113519.003688245
1476,351939.858578204
1477,253742.140935817
1478,288670.317130314
1479,276235.955865724
1480,460847.552361269
1481,330469.405957349
1482,205846.572460375
1483,173087.82653115
1484,164267.407450988
1485,181919.453875004
1486,196056.447944931
1487,305741.327116076
1488,237855.56642798
1489,204555.795091376
1490,234363.393002371
1491,194779.719411025
1492,87140.5350809123
1493,197225.25726219
1494,283954.35861337
1495,280865.869940732
1496,236409.432961464
1497,179439.053684882
1498,166236.134102954
1499,163507.797130655
1500,161626.895481425
1501,190070.495025753
1502,152960.679563285
1503,287203.8893039
1504,243664.85447269
1505,232122.703118826
1506,198182.569053879
1507,249990.927260169
1508,201031.036402003
1509,164667.787665501
1510,147363.288518154
1511,145915.40985979
1512,172238.957792006
1513,143405.836048435
1514,166595.21839534
1515,206976.446763598
1516,156043.188561504
1517,171743.944317847
1518,123728.390764303
1519,230920.809328849
1520,130405.652544268
1521,134206.231909788
1522,173811.804197504
1523,113131.250303764
1524,124440.658420573
1525,125937.363658179
1526,115534.525116047
1527,112395.922470977
1528,137370.808289579
1529,148444.245093719
1530,189948.997842571
1531,121647.730669388
1532,96895.2495349693
1533,150403.122986921
1534,119581.311961252
1535,149600.363786694
1536,111215.655495011
1537,62341.9059349282
1538,167136.595507943
1539,199641.069994956
1540,104757.856684091
1541,142227.054508802
1542,141460.668943262
1543,202495.808870685
1544,86708.5782492825
1545,115555.763795106
1546,130575.314900623
1547,125248.183431419
1548,134394.537371357
1549,115395.929542515
1550,133550.035297928
1551,112855.830262548
1552,141404.840788006
1553,138576.0842728
1554,120256.524252311
1555,167555.426633932
1556,95061.3023842703
1557,106179.914058809
1558,100206.104035389
1559,92232.018968862
1560,130667.809679319
1561,135502.11224206
1562,125194.276529909
1563,122859.898650278
1564,157778.002123131
1565,147766.930492759
1566,241935.155813434
1567,79530.4300218039
1568,234581.705026906
1569,135296.201800696
1570,136735.47268669
1571,115723.083098889
1572,145215.550708432
1573,244187.315242893
1574,119081.351445748
1575,224657.311323618
1576,249789.202839779
1577,186862.413022055
1578,155688.475439888
1579,143996.03654848
1580,193828.793221166
1581,158184.28943205
1582,126481.759217208
1583,323737.572755584
1584,224019.912994952
1585,140896.488018571
1586,68629.5505073059
1587,102543.374314345
1588,155558.572995703
1589,98397.3453947912
1590,129823.127291099
1591,93903.7351987382
1592,122223.111319215
1593,126765.999563762
1594,163489.086131381
1595,103812.552270173
1596,219456.527393353
1597,188610.810754168
1598,204807.323111955
1599,178877.972108772
1600,168143.948344615
1601,68258.3850291717
1602,116330.13168627
1603,93582.6737755561
1604,267108.574200093
1605,251408.989533567
1606,164666.086117539
1607,171273.080633499
1608,212037.51583155
1609,190420.959984577
1610,159947.262331342
1611,135310.083142515
1612,172213.705520918
1613,167961.478814255
1614,123953.853326001
1615,92014.6964522524
1616,75064.1356183353
1617,92602.5046346864
1618,123038.623779508
1619,142160.25560194
1620,178951.391814593
1621,141737.888159142
1622,141321.513071667
1623,268570.00189516
1624,222358.466481502
1625,125120.572257784
1626,172927.510308835
1627,190960.922466768
1628,285909.9277362
1629,177344.217302661
1630,347776.390191686
1631,215554.248527773
1632,236019.178442536
1633,170021.940569605
1634,189282.341026898
1635,174343.552584358
1636,147809.89347172
1637,194045.592539752
1638,188570.055147925
1639,189493.027756993
1640,256560.717469514
1641,183682.394835378
1642,229619.29357078
1643,219275.489223533
1644,233330.990128956
1645,203716.347974731
1646,159828.268773067
1647,159915.228262557
1648,134203.747783603
1649,138106.217368102
1650,118750.314051967
1651,123193.882029429
1652,99725.8640395422
1653,105495.062817618
1654,145561.902723653
1655,141398.739643913
1656,138930.383002361
1657,146298.476444476
1658,143720.116496465
1659,125685.935916778
1660,159175.638112592
1661,433282.419397907
1662,376855.417721227
1663,368975.868839757
1664,460706.279894316
1665,293540.381579246
1666,335981.857881654
1667,360394.068072598
1668,329122.989981387
1669,294378.410772412
1670,330922.967924834
1671,277077.47105979
1672,438430.86461508
1673,298878.823881125
1674,253863.91090692
1675,197016.021400238
1676,200526.19691221
1677,223789.083129456
1678,446169.486235914
1679,378030.359625291
1680,327523.527219282
1681,243466.700587821
1682,314102.772278237
1683,184602.480306802
1684,171572.265633374
1685,170425.680153476
1686,168874.374932176
1687,164323.989676946
1688,192376.472105825
1689,191862.67061446
1690,192968.757434105
1691,180452.851864116
1692,260997.6686863
1693,166251.845376632
1694,181967.116193121
1695,162828.301593461
1696,276776.463935839
1697,169834.133166126
1698,350193.436990328
1699,298845.132923913
1700,252377.009846961
1701,274540.94046784
1702,247843.253742344
1703,248654.633413203
1704,294723.682567804
1705,235734.881795514
1706,406672.739836329
1707,211811.394168376
1708,203793.554947408
1709,265342.314324004
1710,225844.096943282
1711,272137.757861745
1712,266338.518633311
1713,276132.891164312
1714,224878.161132813
1715,207536.567720171
1716,188234.382022432
1717,174608.470415271
1718,130912.745731503
1719,206586.595631901
1720,242055.30620829
1721,164996.951526113
1722,120235.828580274
1723,158120.518423627
1724,214025.330559953
1725,233933.939147429
1726,184662.112300655
1727,158303.095679
1728,176392.353538011
1729,166431.263861094
1730,159649.213493375
1731,125596.539700745
1732,133183.851024777
1733,118052.348559766
1734,122675.803120992
1735,130389.649912132
1736,114950.77523714
1737,307179.07402671
1738,230311.84112075
1739,282701.040521905
1740,229697.377368155
1741,201246.878653355
1742,175561.651234683
1743,177502.226052932
1744,297364.425505087
1745,214070.26908295
1746,196290.440324225
1747,213878.569934265
1748,233871.555422544
1749,145552.945634141
1750,133770.343635984
1751,235415.82917648
1752,119319.506317416
1753,153766.02240428
1754,194267.19153059
1755,171337.61789501
1756,144343.714490192
1757,120660.283892443
1758,144594.135183569
1759,159800.380325026
1760,162339.186562694
1761,151113.317386978
1762,179178.979598127
1763,169801.201054445
1764,115859.020252058
1765,186712.095221752
1766,180569.85007584
1767,223719.469847735
1768,141794.533253755
1769,175415.881463535
1770,153043.286975295
1771,125852.335973305
1772,132635.071201776
1773,126363.925532227
1774,140252.226043578
1775,141259.3180663
1776,123799.8087504
1777,114158.856608756
1778,143718.353197436
1779,110070.730946119
1780,172393.634145063
1781,125809.936188652
1782,91299.9172788145
1783,139440.297072832
1784,106311.010145626
1785,121205.156294762
1786,176195.357000098
1787,166687.897435816
1788,60051.8072595335
1789,98981.8732760483
1790,77171.9057633565
1791,194118.022910519
1792,160975.288868752
1793,135332.240100528
1794,155853.053535221
1795,135770.242322291
1796,131107.77290287
1797,127424.025456667
1798,124391.034221156
1799,112371.780980072
1800,123433.626794946
1801,133260.063935102
1802,132202.488485818
1803,151535.495494157
1804,138674.996885194
1805,132764.906616045
1806,126598.926958267
1807,133405.875654234
1808,117943.086123729
1809,116488.483237764
1810,143684.656281872
1811,92818.0663809235
1812,97697.8160102027
1813,124306.961494613
1814,95307.9560116884
1815,51932.8809313689
1816,104261.587370428
1817,106685.378567178
1818,155186.979927306
1819,123450.196165955
1820,62857.7423694502
1821,110064.893178693
1822,149619.708251221
1823,45619.5382415023
1824,133981.060689606
1825,134221.796152759
1826,100548.412779004
